F1,Accuracy,Precision,Recall,Features
0.967280779,0.967926186,0.97190586,0.965888686,sess;http;mqtt;dns;quic;bootp;classicstun
0.964239138,0.965289982,0.966800926,0.963773238,sess;http;mqtt;dns;quic;bootp;ntp
0.96845759,0.969244288,0.970636901,0.967483924,sess;http;mqtt;dns;quic;ssdp;classicstun
0.978891793,0.979789104,0.980724267,0.977674903,sess;http;mqtt;dns;quic;ssdp;ntp
0.968966078,0.971880492,0.975926895,0.966332264,sess;http;mqtt;dns;quic;classicstun;ntp
0.97054061,0.969683656,0.973866434,0.968769389,sess;http;mqtt;dns;ssl;bootp;ssdp
0.972716117,0.972319859,0.978169934,0.970932672,sess;http;mqtt;dns;ssl;bootp;classicstun
0.969494215,0.968804921,0.972400671,0.967987886,sess;http;mqtt;dns;ssl;bootp;ntp
0.97537716,0.976274165,0.978693786,0.973588585,sess;http;mqtt;dns;ssl;ssdp;classicstun
0.966246646,0.968365554,0.969188733,0.964873582,sess;http;mqtt;dns;ssl;ssdp;ntp
0.972521393,0.972759227,0.975698859,0.970836677,sess;http;mqtt;dns;ssl;classicstun;ntp
0.965778203,0.964850615,0.971261745,0.964659485,sess;http;mqtt;dns;bootp;ssdp;classicstun
0.968944197,0.97056239,0.97245018,0.967098007,sess;http;mqtt;dns;bootp;ssdp;ntp
0.974087753,0.974956063,0.977920493,0.972073661,sess;http;mqtt;dns;bootp;classicstun;ntp
0.966619564,0.966608084,0.97255507,0.964466217,sess;http;mqtt;dns;ssdp;classicstun;ntp
0.961984257,0.967926186,0.967415239,0.960385926,sess;http;mqtt;mdns;quic;ssl;bootp
0.959506032,0.961775044,0.964727283,0.958210153,sess;http;mqtt;mdns;quic;ssl;ssdp
0.96690106,0.967926186,0.974029382,0.965297482,sess;http;mqtt;mdns;quic;ssl;classicstun
0.957569376,0.962214411,0.963820647,0.956323614,sess;http;mqtt;mdns;quic;ssl;ntp
0.944529025,0.945079086,0.9456971,0.94386055,sess;http;mqtt;mdns;quic;bootp;ssdp
0.920251193,0.926625659,0.926092041,0.919198304,sess;http;mqtt;mdns;quic;bootp;classicstun
0.910175987,0.909929701,0.911303424,0.909751056,sess;http;mqtt;mdns;quic;bootp;ntp
0.96027934,0.964850615,0.966202219,0.958316138,sess;http;mqtt;mdns;quic;ssdp;classicstun
0.942115181,0.943321617,0.943254329,0.941938361,sess;http;mqtt;mdns;quic;ssdp;ntp
0.92083372,0.923550088,0.928341281,0.919835332,sess;http;mqtt;mdns;quic;classicstun;ntp
0.956456064,0.956502636,0.96306618,0.956919393,sess;http;mqtt;mdns;ssl;bootp;ssdp
0.965476851,0.967047452,0.970895518,0.963227265,sess;http;mqtt;mdns;ssl;bootp;classicstun
0.961545976,0.967926186,0.971581556,0.959682341,sess;http;mqtt;mdns;ssl;bootp;ntp
0.962757359,0.964411248,0.971393177,0.961718215,sess;http;mqtt;mdns;ssl;ssdp;classicstun
0.957814854,0.960896309,0.962763546,0.956524152,sess;http;mqtt;mdns;ssl;ssdp;ntp
0.970431486,0.970123023,0.973016461,0.969010831,sess;http;mqtt;mdns;ssl;classicstun;ntp
0.956690367,0.960896309,0.961022002,0.954048828,sess;http;mqtt;mdns;bootp;ssdp;classicstun
0.948551,0.952108963,0.949305474,0.948031124,sess;http;mqtt;mdns;bootp;ssdp;ntp
0.9296994,0.933655536,0.935567942,0.926464802,sess;http;mqtt;mdns;bootp;classicstun;ntp
0.96064998,0.964850615,0.967730265,0.957201758,sess;http;mqtt;mdns;ssdp;classicstun;ntp
0.95455739,0.957820738,0.95861172,0.953773395,sess;http;mqtt;quic;ssl;bootp;ssdp
0.965720502,0.968804921,0.973905895,0.963491268,sess;http;mqtt;quic;ssl;bootp;classicstun
0.958198247,0.960017575,0.967108443,0.956877032,sess;http;mqtt;quic;ssl;bootp;ntp
0.966264506,0.968365554,0.971295391,0.964753318,sess;http;mqtt;quic;ssl;ssdp;classicstun
0.969951875,0.97056239,0.971558391,0.969014782,sess;http;mqtt;quic;ssl;ssdp;ntp
0.97439507,0.976274165,0.976599553,0.972945148,sess;http;mqtt;quic;ssl;classicstun;ntp
0.957595752,0.962653779,0.961837793,0.955498871,sess;http;mqtt;quic;bootp;ssdp;classicstun
0.944180428,0.94771529,0.946909352,0.942678811,sess;http;mqtt;quic;bootp;ssdp;ntp
0.925940353,0.932776801,0.930290359,0.924406373,sess;http;mqtt;quic;bootp;classicstun;ntp
0.956488846,0.960456942,0.959782209,0.954542449,sess;http;mqtt;quic;ssdp;classicstun;ntp
0.968035492,0.971441125,0.974433589,0.966094167,sess;http;mqtt;ssl;bootp;ssdp;classicstun
0.95410276,0.958260105,0.961104277,0.95363862,sess;http;mqtt;ssl;bootp;ssdp;ntp
0.967982242,0.971001757,0.973814991,0.965830146,sess;http;mqtt;ssl;bootp;classicstun;ntp
0.967559055,0.968804921,0.974683274,0.965779957,sess;http;mqtt;ssl;ssdp;classicstun;ntp
0.953946096,0.956063269,0.959192262,0.952541783,sess;http;mqtt;bootp;ssdp;classicstun;ntp
0.964568234,0.966168717,0.974255042,0.962019511,sess;http;dns;mdns;quic;ssl;bootp
0.97030375,0.97056239,0.974037335,0.968669908,sess;http;dns;mdns;quic;ssl;ssdp
0.975358789,0.974516696,0.979519855,0.973638727,sess;http;dns;mdns;quic;ssl;classicstun
0.966632983,0.967926186,0.974616227,0.964511967,sess;http;dns;mdns;quic;ssl;ntp
0.96697654,0.967926186,0.9700451,0.96550154,sess;http;dns;mdns;quic;bootp;ssdp
0.968216564,0.970123023,0.973396925,0.96640089,sess;http;dns;mdns;quic;bootp;classicstun
0.964554634,0.966168717,0.964437826,0.964863823,sess;http;dns;mdns;quic;bootp;ntp
0.976466672,0.975834798,0.978715088,0.974974106,sess;http;dns;mdns;quic;ssdp;classicstun
0.974079912,0.973198594,0.977162192,0.972658779,sess;http;dns;mdns;quic;ssdp;ntp
0.966027661,0.96572935,0.969498977,0.964302232,sess;http;dns;mdns;quic;classicstun;ntp
0.966763625,0.966608084,0.97399027,0.965050952,sess;http;dns;mdns;ssl;bootp;ssdp
0.968692919,0.969244288,0.974857548,0.965928511,sess;http;dns;mdns;ssl;bootp;classicstun
0.966810404,0.96572935,0.970967469,0.965223413,sess;http;dns;mdns;ssl;bootp;ntp
0.960264815,0.963093146,0.968239216,0.958043618,sess;http;dns;mdns;ssl;ssdp;classicstun
0.9689844,0.967926186,0.974712842,0.966863975,sess;http;dns;mdns;ssl;ssdp;ntp
0.974344304,0.976274165,0.97765232,0.97233785,sess;http;dns;mdns;ssl;classicstun;ntp
0.970497459,0.971880492,0.974453959,0.968905249,sess;http;dns;mdns;bootp;ssdp;classicstun
0.972850284,0.973637961,0.97361953,0.972336765,sess;http;dns;mdns;bootp;ssdp;ntp
0.974097308,0.974077329,0.97679498,0.972853953,sess;http;dns;mdns;bootp;classicstun;ntp
0.97546994,0.975834798,0.978467529,0.974250494,sess;http;dns;mdns;ssdp;classicstun;ntp
0.970495984,0.97056239,0.976374936,0.968102182,sess;http;dns;quic;ssl;bootp;ssdp
0.970671455,0.97056239,0.975114798,0.968460335,sess;http;dns;quic;ssl;bootp;classicstun
0.975845744,0.976713533,0.978411749,0.974393595,sess;http;dns;quic;ssl;bootp;ntp
0.967659066,0.968804921,0.973873676,0.966134773,sess;http;dns;quic;ssl;ssdp;classicstun
0.971108457,0.972319859,0.97558896,0.969264778,sess;http;dns;quic;ssl;ssdp;ntp
0.965708088,0.971001757,0.974811149,0.963125296,sess;http;dns;quic;ssl;classicstun;ntp
0.975336978,0.9771529,0.976465906,0.974457272,sess;http;dns;quic;bootp;ssdp;classicstun
0.96416967,0.963532513,0.964861681,0.963756319,sess;http;dns;quic;bootp;ssdp;ntp
0.965894971,0.96572935,0.970983811,0.963903836,sess;http;dns;quic;bootp;classicstun;ntp
0.968770315,0.970123023,0.973932959,0.967227467,sess;http;dns;quic;ssdp;classicstun;ntp
0.972411867,0.974077329,0.980032093,0.97019406,sess;http;dns;ssl;bootp;ssdp;classicstun
0.97409818,0.974077329,0.97793954,0.97293619,sess;http;dns;ssl;bootp;ssdp;ntp
0.973805985,0.973198594,0.978272943,0.971639643,sess;http;dns;ssl;bootp;classicstun;ntp
0.968624377,0.968365554,0.974149175,0.966943234,sess;http;dns;ssl;ssdp;classicstun;ntp
0.974427905,0.974956063,0.976628204,0.973232361,sess;http;dns;bootp;ssdp;classicstun;ntp
0.96443041,0.96572935,0.972324665,0.961902573,sess;http;mdns;quic;ssl;bootp;ssdp
0.967550844,0.969683656,0.975921739,0.965850583,sess;http;mdns;quic;ssl;bootp;classicstun
0.960069064,0.963532513,0.966771586,0.958041849,sess;http;mdns;quic;ssl;bootp;ntp
0.971344737,0.973198594,0.976733665,0.9698543,sess;http;mdns;quic;ssl;ssdp;classicstun
0.960912977,0.962653779,0.9676182,0.959973755,sess;http;mdns;quic;ssl;ssdp;ntp
0.971708139,0.974077329,0.978190839,0.969951511,sess;http;mdns;quic;ssl;classicstun;ntp
0.950565204,0.956063269,0.955037732,0.949017659,sess;http;mdns;quic;bootp;ssdp;classicstun
0.946323847,0.946397188,0.945891814,0.94717192,sess;http;mdns;quic;bootp;ssdp;ntp
0.93055978,0.935413005,0.939348638,0.927801358,sess;http;mdns;quic;bootp;classicstun;ntp
0.956236587,0.960456942,0.961295488,0.953702163,sess;http;mdns;quic;ssdp;classicstun;ntp
0.971484606,0.973637961,0.977233078,0.969259913,sess;http;mdns;ssl;bootp;ssdp;classicstun
0.962879061,0.967486819,0.966578942,0.9611806,sess;http;mdns;ssl;bootp;ssdp;ntp
0.970329941,0.968804921,0.972778661,0.969178707,sess;http;mdns;ssl;bootp;classicstun;ntp
0.968712283,0.970123023,0.973337638,0.967511721,sess;http;mdns;ssl;ssdp;classicstun;ntp
0.958445038,0.959578207,0.965106311,0.956445495,sess;http;mdns;bootp;ssdp;classicstun;ntp
0.970908126,0.972319859,0.978877949,0.968664188,sess;http;quic;ssl;bootp;ssdp;classicstun
0.961696819,0.965289982,0.969252797,0.959396942,sess;http;quic;ssl;bootp;ssdp;ntp
0.972037165,0.973198594,0.977499299,0.970092829,sess;http;quic;ssl;bootp;classicstun;ntp
0.972254376,0.974516696,0.98022445,0.969169193,sess;http;quic;ssl;ssdp;classicstun;ntp
0.962707964,0.966608084,0.968185939,0.960578978,sess;http;quic;bootp;ssdp;classicstun;ntp
0.967958762,0.970123023,0.973347205,0.965687176,sess;http;ssl;bootp;ssdp;classicstun;ntp
0.964594174,0.96572935,0.967947193,0.962831197,sess;mqtt;dns;mdns;quic;ssl;bootp
0.968961957,0.969244288,0.973907259,0.966893737,sess;mqtt;dns;mdns;quic;ssl;ssdp
0.972208478,0.971880492,0.976346679,0.970500281,sess;mqtt;dns;mdns;quic;ssl;classicstun
0.973178615,0.974956063,0.974610375,0.972379353,sess;mqtt;dns;mdns;quic;ssl;ntp
0.971217198,0.97056239,0.97320395,0.970411402,sess;mqtt;dns;mdns;quic;bootp;ssdp
0.970927048,0.970123023,0.972437933,0.970028656,sess;mqtt;dns;mdns;quic;bootp;classicstun
0.962734098,0.964411248,0.964921307,0.96200168,sess;mqtt;dns;mdns;quic;bootp;ntp
0.969926141,0.971001757,0.97301388,0.968211428,sess;mqtt;dns;mdns;quic;ssdp;classicstun
0.966280312,0.967486819,0.965940149,0.966689505,sess;mqtt;dns;mdns;quic;ssdp;ntp
0.96603437,0.966608084,0.971059893,0.964626351,sess;mqtt;dns;mdns;quic;classicstun;ntp
0.965621643,0.965289982,0.971876935,0.963537154,sess;mqtt;dns;mdns;ssl;bootp;ssdp
0.971908172,0.973198594,0.977920304,0.970569627,sess;mqtt;dns;mdns;ssl;bootp;classicstun
0.967013584,0.97056239,0.973550759,0.964891711,sess;mqtt;dns;mdns;ssl;bootp;ntp
0.967710302,0.967047452,0.972779371,0.967088229,sess;mqtt;dns;mdns;ssl;ssdp;classicstun
0.970540855,0.971880492,0.973695461,0.969719366,sess;mqtt;dns;mdns;ssl;ssdp;ntp
0.965844039,0.968804921,0.972187108,0.963369876,sess;mqtt;dns;mdns;ssl;classicstun;ntp
0.977664124,0.978031634,0.977839702,0.977520736,sess;mqtt;dns;mdns;bootp;ssdp;classicstun
0.971828543,0.971441125,0.973263557,0.970844799,sess;mqtt;dns;mdns;bootp;ssdp;ntp
0.970900544,0.971001757,0.973852013,0.969522042,sess;mqtt;dns;mdns;bootp;classicstun;ntp
0.973248565,0.973637961,0.976199322,0.971702922,sess;mqtt;dns;mdns;ssdp;classicstun;ntp
0.976078182,0.976274165,0.979268522,0.97431212,sess;mqtt;dns;quic;ssl;bootp;ssdp
0.968428158,0.968365554,0.97166443,0.966839503,sess;mqtt;dns;quic;ssl;bootp;classicstun
0.971756605,0.972319859,0.978478483,0.968905436,sess;mqtt;dns;quic;ssl;bootp;ntp
0.972428276,0.973637961,0.975782632,0.970960406,sess;mqtt;dns;quic;ssl;ssdp;classicstun
0.96918338,0.969244288,0.976980147,0.966728109,sess;mqtt;dns;quic;ssl;ssdp;ntp
0.974426714,0.975395431,0.980681007,0.97152271,sess;mqtt;dns;quic;ssl;classicstun;ntp
0.970166868,0.97056239,0.972561641,0.96863212,sess;mqtt;dns;quic;bootp;ssdp;classicstun
0.976162035,0.976274165,0.977497913,0.97527673,sess;mqtt;dns;quic;bootp;ssdp;ntp
0.969793267,0.969683656,0.973951608,0.967592809,sess;mqtt;dns;quic;bootp;classicstun;ntp
0.962341439,0.960896309,0.967145221,0.961373478,sess;mqtt;dns;quic;ssdp;classicstun;ntp
0.967318105,0.966168717,0.972500642,0.966185019,sess;mqtt;dns;ssl;bootp;ssdp;classicstun
0.970010381,0.97056239,0.971826716,0.968895515,sess;mqtt;dns;ssl;bootp;ssdp;ntp
0.969726066,0.971001757,0.975821344,0.96738473,sess;mqtt;dns;ssl;bootp;classicstun;ntp
0.968636751,0.968365554,0.972219337,0.967012356,sess;mqtt;dns;ssl;ssdp;classicstun;ntp
0.968525091,0.969683656,0.975799743,0.965500187,sess;mqtt;dns;bootp;ssdp;classicstun;ntp
0.959098239,0.961775044,0.966164827,0.957998318,sess;mqtt;mdns;quic;ssl;bootp;ssdp
0.971975223,0.974077329,0.975536479,0.970029475,sess;mqtt;mdns;quic;ssl;bootp;classicstun
0.954642008,0.956502636,0.959296603,0.953544241,sess;mqtt;mdns;quic;ssl;bootp;ntp
0.966440184,0.969683656,0.973128562,0.964553723,sess;mqtt;mdns;quic;ssl;ssdp;classicstun
0.957253126,0.957820738,0.963844535,0.955853073,sess;mqtt;mdns;quic;ssl;ssdp;ntp
0.961313525,0.965289982,0.969740268,0.960268492,sess;mqtt;mdns;quic;ssl;classicstun;ntp
0.964183057,0.967486819,0.968495207,0.961678189,sess;mqtt;mdns;quic;bootp;ssdp;classicstun
0.941262538,0.943760984,0.946212275,0.939702981,sess;mqtt;mdns;quic;bootp;ssdp;ntp
0.922274697,0.922671353,0.926654881,0.921695869,sess;mqtt;mdns;quic;bootp;classicstun;ntp
0.958835977,0.960896309,0.966871443,0.956526645,sess;mqtt;mdns;quic;ssdp;classicstun;ntp
0.972071627,0.973198594,0.978297361,0.969582052,sess;mqtt;mdns;ssl;bootp;ssdp;classicstun
0.962824521,0.966608084,0.966444757,0.961249764,sess;mqtt;mdns;ssl;bootp;ssdp;ntp
0.969419488,0.967486819,0.973481616,0.968141415,sess;mqtt;mdns;ssl;bootp;classicstun;ntp
0.963223508,0.964850615,0.971383445,0.961587658,sess;mqtt;mdns;ssl;ssdp;classicstun;ntp
0.962110496,0.962653779,0.968423418,0.960365701,sess;mqtt;mdns;bootp;ssdp;classicstun;ntp
0.967824022,0.971001757,0.975198471,0.965967727,sess;mqtt;quic;ssl;bootp;ssdp;classicstun
0.965910556,0.967486819,0.97196972,0.963932041,sess;mqtt;quic;ssl;bootp;ssdp;ntp
0.966070844,0.967926186,0.973077357,0.963101836,sess;mqtt;quic;ssl;bootp;classicstun;ntp
0.97292547,0.974516696,0.978411368,0.970812469,sess;mqtt;quic;ssl;ssdp;classicstun;ntp
0.95263504,0.955184534,0.956677084,0.951262639,sess;mqtt;quic;bootp;ssdp;classicstun;ntp
0.964105026,0.964411248,0.971491026,0.962007441,sess;mqtt;ssl;bootp;ssdp;classicstun;ntp
0.965603321,0.969683656,0.974227088,0.963971843,sess;dns;mdns;quic;ssl;bootp;ssdp
0.967480058,0.968365554,0.974118176,0.964243348,sess;dns;mdns;quic;ssl;bootp;classicstun
0.972709675,0.972319859,0.976831454,0.970997346,sess;dns;mdns;quic;ssl;bootp;ntp
0.970446926,0.972759227,0.974180382,0.969076522,sess;dns;mdns;quic;ssl;ssdp;classicstun
0.965383484,0.964411248,0.969131989,0.964070799,sess;dns;mdns;quic;ssl;ssdp;ntp
0.969026878,0.97056239,0.977071954,0.967387382,sess;dns;mdns;quic;ssl;classicstun;ntp
0.969468091,0.969683656,0.972967192,0.968659818,sess;dns;mdns;quic;bootp;ssdp;classicstun
0.965379272,0.964411248,0.966610634,0.964574707,sess;dns;mdns;quic;bootp;ssdp;ntp
0.959229573,0.960017575,0.967104842,0.956927283,sess;dns;mdns;quic;bootp;classicstun;ntp
0.968892436,0.969683656,0.971926752,0.967918872,sess;dns;mdns;quic;ssdp;classicstun;ntp
0.960068924,0.960456942,0.963730289,0.959359588,sess;dns;mdns;ssl;bootp;ssdp;classicstun
0.968763396,0.969683656,0.974066144,0.966347888,sess;dns;mdns;ssl;bootp;ssdp;ntp
0.973229687,0.973637961,0.978739036,0.97097417,sess;dns;mdns;ssl;bootp;classicstun;ntp
0.971543645,0.971441125,0.979368642,0.969806729,sess;dns;mdns;ssl;ssdp;classicstun;ntp
0.968756435,0.968804921,0.973338203,0.967062734,sess;dns;mdns;bootp;ssdp;classicstun;ntp
0.967766011,0.969683656,0.971981059,0.96524409,sess;dns;quic;ssl;bootp;ssdp;classicstun
0.971588538,0.972319859,0.977646529,0.968938209,sess;dns;quic;ssl;bootp;ssdp;ntp
0.967664309,0.967047452,0.972946742,0.966085776,sess;dns;quic;ssl;bootp;classicstun;ntp
0.965592559,0.967047452,0.969333365,0.964390121,sess;dns;quic;ssl;ssdp;classicstun;ntp
0.969117518,0.97056239,0.974720097,0.967367983,sess;dns;quic;bootp;ssdp;classicstun;ntp
0.971602123,0.973198594,0.977711418,0.969186215,sess;dns;ssl;bootp;ssdp;classicstun;ntp
0.969828817,0.969244288,0.974929909,0.968631814,sess;mdns;quic;ssl;bootp;ssdp;classicstun
0.95845777,0.961335677,0.961022333,0.957070833,sess;mdns;quic;ssl;bootp;ssdp;ntp
0.968956423,0.971001757,0.974528315,0.96719793,sess;mdns;quic;ssl;bootp;classicstun;ntp
0.969655779,0.969683656,0.976984381,0.967523589,sess;mdns;quic;ssl;ssdp;classicstun;ntp
0.960399257,0.963532513,0.964823159,0.958621503,sess;mdns;quic;bootp;ssdp;classicstun;ntp
0.969776651,0.972759227,0.979432648,0.967390248,sess;mdns;ssl;bootp;ssdp;classicstun;ntp
0.970898246,0.973637961,0.97400209,0.969083172,sess;quic;ssl;bootp;ssdp;classicstun;ntp
0.958284293,0.956942004,0.958495565,0.960023101,tcp;http;mqtt;dns;mdns;quic;ssl
0.815540256,0.828646749,0.918220967,0.822378598,tcp;http;mqtt;dns;mdns;quic;bootp
0.917257295,0.915641476,0.943888716,0.913935867,tcp;http;mqtt;dns;mdns;quic;ssdp
0.847606413,0.892794376,0.869019853,0.862939454,tcp;http;mqtt;dns;mdns;quic;classicstun
0.815582178,0.841388401,0.901020194,0.823888164,tcp;http;mqtt;dns;mdns;quic;ntp
0.945528412,0.9543058,0.961482915,0.946466151,tcp;http;mqtt;dns;mdns;ssl;bootp
0.932693034,0.938927944,0.94664814,0.937346826,tcp;http;mqtt;dns;mdns;ssl;ssdp
0.932241663,0.94112478,0.949327966,0.936539319,tcp;http;mqtt;dns;mdns;ssl;classicstun
0.926706576,0.936731107,0.946148097,0.932599981,tcp;http;mqtt;dns;mdns;ssl;ntp
0.919486462,0.916959578,0.949825523,0.917471972,tcp;http;mqtt;dns;mdns;bootp;ssdp
0.85199213,0.887521968,0.93228948,0.868513183,tcp;http;mqtt;dns;mdns;bootp;classicstun
0.81323373,0.830843585,0.922504389,0.821767322,tcp;http;mqtt;dns;mdns;bootp;ntp
0.923323994,0.930579965,0.941200724,0.926534527,tcp;http;mqtt;dns;mdns;ssdp;classicstun
0.888694477,0.881810193,0.941362727,0.88800019,tcp;http;mqtt;dns;mdns;ssdp;ntp
0.782204639,0.831282953,0.898125389,0.802289681,tcp;http;mqtt;dns;mdns;classicstun;ntp
0.956677892,0.952108963,0.95743015,0.957934512,tcp;http;mqtt;dns;quic;ssl;bootp
0.959239571,0.957820738,0.959618945,0.960544673,tcp;http;mqtt;dns;quic;ssl;ssdp
0.961565917,0.960456942,0.961146178,0.963774356,tcp;http;mqtt;dns;quic;ssl;classicstun
0.952715808,0.950351494,0.952868029,0.954809564,tcp;http;mqtt;dns;quic;ssl;ntp
0.919607405,0.919156415,0.955723811,0.916222282,tcp;http;mqtt;dns;quic;bootp;ssdp
0.8505389,0.876537786,0.915403869,0.865437444,tcp;http;mqtt;dns;quic;bootp;classicstun
0.825076502,0.84973638,0.933917689,0.832250831,tcp;http;mqtt;dns;quic;bootp;ntp
0.954470927,0.954745167,0.956047848,0.955810289,tcp;http;mqtt;dns;quic;ssdp;classicstun
0.926297246,0.922671353,0.956178511,0.921846393,tcp;http;mqtt;dns;quic;ssdp;ntp
0.851739369,0.880931459,0.923514403,0.860746288,tcp;http;mqtt;dns;quic;classicstun;ntp
0.95660717,0.9543058,0.956852592,0.958773167,tcp;http;mqtt;dns;ssl;bootp;ssdp
0.96017504,0.959578207,0.959264742,0.962760657,tcp;http;mqtt;dns;ssl;bootp;classicstun
0.956997331,0.953427065,0.958103716,0.957987636,tcp;http;mqtt;dns;ssl;bootp;ntp
0.931173593,0.935413005,0.94922957,0.935943344,tcp;http;mqtt;dns;ssl;ssdp;classicstun
0.931645366,0.937170475,0.944606396,0.936153323,tcp;http;mqtt;dns;ssl;ssdp;ntp
0.938166086,0.945518453,0.957182936,0.941451628,tcp;http;mqtt;dns;ssl;classicstun;ntp
0.937943827,0.945518453,0.9507105,0.936093032,tcp;http;mqtt;dns;bootp;ssdp;classicstun
0.922282399,0.920474517,0.943370984,0.918875438,tcp;http;mqtt;dns;bootp;ssdp;ntp
0.852385511,0.885764499,0.908053831,0.865507902,tcp;http;mqtt;dns;bootp;classicstun;ntp
0.932153981,0.93629174,0.949472059,0.934467037,tcp;http;mqtt;dns;ssdp;classicstun;ntp
0.953590207,0.952987698,0.953341464,0.955215076,tcp;http;mqtt;mdns;quic;ssl;bootp
0.954771482,0.954745167,0.955375928,0.955813865,tcp;http;mqtt;mdns;quic;ssl;ssdp
0.963800287,0.962653779,0.963311813,0.965145429,tcp;http;mqtt;mdns;quic;ssl;classicstun
0.947324951,0.945518453,0.948272563,0.948716895,tcp;http;mqtt;mdns;quic;ssl;ntp
0.659557356,0.688049209,0.767876097,0.684644963,tcp;http;mqtt;mdns;quic;bootp;ssdp
0.616304512,0.679261863,0.80121735,0.644500586,tcp;http;mqtt;mdns;quic;bootp;classicstun
0.607849498,0.64543058,0.867842771,0.607295652,tcp;http;mqtt;mdns;quic;bootp;ntp
0.764679628,0.794815466,0.786783003,0.786471024,tcp;http;mqtt;mdns;quic;ssdp;classicstun
0.742059729,0.753954306,0.881297873,0.741263108,tcp;http;mqtt;mdns;quic;ssdp;ntp
0.700628722,0.739455185,0.907365527,0.698899238,tcp;http;mqtt;mdns;quic;classicstun;ntp
0.947556359,0.946397188,0.948296195,0.948245085,tcp;http;mqtt;mdns;ssl;bootp;ssdp
0.957910553,0.952987698,0.958453638,0.958916613,tcp;http;mqtt;mdns;ssl;bootp;classicstun
0.942174075,0.94288225,0.942569514,0.94367889,tcp;http;mqtt;mdns;ssl;bootp;ntp
0.913092206,0.923550088,0.936343004,0.921984327,tcp;http;mqtt;mdns;ssl;ssdp;classicstun
0.911018904,0.927065026,0.929577972,0.923918568,tcp;http;mqtt;mdns;ssl;ssdp;ntp
0.933805482,0.939367311,0.952221912,0.937591229,tcp;http;mqtt;mdns;ssl;classicstun;ntp
0.761224944,0.800966608,0.786330501,0.785162747,tcp;http;mqtt;mdns;bootp;ssdp;classicstun
0.757761063,0.754393673,0.897235141,0.748560604,tcp;http;mqtt;mdns;bootp;ssdp;ntp
0.703649872,0.752636204,0.890534821,0.703011911,tcp;http;mqtt;mdns;bootp;classicstun;ntp
0.779528227,0.801845343,0.854164718,0.780343134,tcp;http;mqtt;mdns;ssdp;classicstun;ntp
0.944636755,0.942442882,0.946233653,0.945365382,tcp;http;mqtt;quic;ssl;bootp;ssdp
0.957719876,0.955184534,0.956991309,0.960268297,tcp;http;mqtt;quic;ssl;bootp;classicstun
0.951463996,0.951669596,0.951464148,0.952563692,tcp;http;mqtt;quic;ssl;bootp;ntp
0.954202069,0.952108963,0.955218901,0.955690809,tcp;http;mqtt;quic;ssl;ssdp;classicstun
0.949058945,0.951669596,0.950609854,0.949410947,tcp;http;mqtt;quic;ssl;ssdp;ntp
0.956623074,0.955623902,0.957706968,0.956770538,tcp;http;mqtt;quic;ssl;classicstun;ntp
0.76889533,0.809314587,0.830389859,0.786262752,tcp;http;mqtt;quic;bootp;ssdp;classicstun
0.745798805,0.76142355,0.915324347,0.74292736,tcp;http;mqtt;quic;bootp;ssdp;ntp
0.686938525,0.739894552,0.8840276,0.688718675,tcp;http;mqtt;quic;bootp;classicstun;ntp
0.843169491,0.849297012,0.917383983,0.836031357,tcp;http;mqtt;quic;ssdp;classicstun;ntp
